2023-11-03T20:33:35.502Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:-1 != serverEpoch:0, version { corfu_source_code_version: 101374867581944 } request_id: 3 priority: HIGH cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6987611035487940898 msb: 6495278135216128240 } ignore_epoch: true
2023-11-03T22:22:42.463Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[9209](ts=Token(epoch=4, sequence=134236))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=134237)
2023-11-03T22:23:25.399Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[ab0d](ts=Token(epoch=4, sequence=135065))] conflict-key[[-77, -54, -98, -126, -100, -48, -93, -112]](ts=135068)
2023-11-03T22:32:41.608Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[5bd5](ts=Token(epoch=4, sequence=145233))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=145235)
2023-11-03T22:32:41.610Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[5d90](ts=Token(epoch=4, sequence=145233))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=145235)
2023-11-03T22:32:42.649Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[9d2b](ts=Token(epoch=4, sequence=145253))] conflict-key[[96, 107, -55, 103, 63, 59, 106, -9]](ts=145257)
2023-11-03T22:32:42.669Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[ed4d](ts=Token(epoch=4, sequence=145253))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=145259)
2023-11-03T22:32:42.671Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[54ac](ts=Token(epoch=4, sequence=145255))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=145258)
2023-11-03T22:33:41.119Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T22:33:41.119Z | DEBUG |                    sequencer-0 |     o.c.i.SequencerServerCache | Invalidate sequencer cache. Trim mark: 106216
2023-11-03T22:33:41.132Z | INFO  |                    sequencer-0 |     o.c.i.SequencerServerCache | Invalidated entries 31059 addresses 16090
2023-11-03T22:33:45.994Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T22:33:53.901Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T22:37:41.672Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[6c61](ts=Token(epoch=4, sequence=154298))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=154300)
2023-11-03T22:37:41.683Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[186d](ts=Token(epoch=4, sequence=154297))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=154300)
2023-11-03T22:42:42.075Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[d19d](ts=Token(epoch=4, sequence=159737))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=159738)
2023-11-03T22:42:42.076Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[90d8](ts=Token(epoch=4, sequence=159737))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=159738)
2023-11-03T22:42:43.078Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[8006](ts=Token(epoch=4, sequence=159759))] conflict-key[[96, 107, -55, 103, 63, 59, 106, -9]](ts=159760)
2023-11-03T22:42:43.097Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[9b0a](ts=Token(epoch=4, sequence=159759))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=159761)
2023-11-03T22:42:43.116Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[ca1e](ts=Token(epoch=4, sequence=159761))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=159762)
2023-11-03T22:47:42.511Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[2e4](ts=Token(epoch=4, sequence=165199))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=165200)
2023-11-03T22:47:42.521Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[3472](ts=Token(epoch=4, sequence=165197))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=165200)
2023-11-03T22:47:42.530Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[f8](ts=Token(epoch=4, sequence=165197))] conflict-key[[96, 107, -55, 103, 63, 59, 106, -9]](ts=165201)
2023-11-03T22:47:42.532Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[9983](ts=Token(epoch=4, sequence=165197))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=165202)
2023-11-03T22:47:43.538Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[36fd](ts=Token(epoch=4, sequence=165230))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=165231)
2023-11-03T22:48:41.876Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T22:48:41.876Z | DEBUG |                    sequencer-0 |     o.c.i.SequencerServerCache | Invalidate sequencer cache. Trim mark: 126507
2023-11-03T22:48:41.893Z | INFO  |                    sequencer-0 |     o.c.i.SequencerServerCache | Invalidated entries 31739 addresses 16789
2023-11-03T22:48:45.844Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T22:48:52.878Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T22:52:42.672Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[8c62](ts=Token(epoch=4, sequence=174177))] conflict-key[[96, 107, -55, 103, 63, 59, 106, -9]](ts=174178)
2023-11-03T22:52:43.716Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[e9d6](ts=Token(epoch=4, sequence=174205))] conflict-key[[96, 107, -55, 103, 63, 59, 106, -9]](ts=174208)
2023-11-03T22:52:43.722Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[abd4](ts=Token(epoch=4, sequence=174205))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=174210)
2023-11-03T22:52:43.724Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[967b](ts=Token(epoch=4, sequence=174205))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=174209)
2023-11-03T22:57:41.174Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[d42f](ts=Token(epoch=4, sequence=180080))] conflict-key[[74, 23, 46, 7, 58, 16, -16, 92]](ts=180082)
2023-11-03T22:57:41.199Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[9d67](ts=Token(epoch=4, sequence=180080))] conflict-key[[74, 23, 46, 7, 58, 16, -16, 92]](ts=180085)
2023-11-03T22:57:43.721Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[7b30](ts=Token(epoch=4, sequence=180192))] conflict-key[[-91, 103, -19, -28, 31, 93, -86, 55]](ts=180193)
2023-11-03T22:57:43.721Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[74d2](ts=Token(epoch=4, sequence=180192))] conflict-key[[96, 107, -55, 103, 63, 59, 106, -9]](ts=180194)
2023-11-03T23:02:43.838Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[880c](ts=Token(epoch=4, sequence=185872))] conflict-key[[-35, 89, -41, -24, -69, 3, 106, -45]](ts=185873)
2023-11-03T23:03:22.889Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 104848 epoch: 4 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -8437841606932850693 msb: 5154657643867554180 }
2023-11-03T23:03:22.890Z | WARN  |                       worker-2 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 184602 priority: HIGH epoch: 4 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6347784624231268957 msb: 1243433971380473773 }
2023-11-03T23:03:23.037Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 10381 priority: HIGH epoch: 4 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6987611035487940898 msb: 6495278135216128240 } ignore_epoch: true
2023-11-03T23:03:23.930Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 1334100 epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5059752042437545570 msb: -3425700095174095993 }
2023-11-03T23:03:23.959Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 479329 epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5070756238328018783 msb: -7358339483071525611 }
2023-11-03T23:03:24.003Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 177886 epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5240855235616351294 msb: -3608357193028450794 }
2023-11-03T23:03:24.162Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 972621 priority: HIGH epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6499233499813474205 msb: -1793980073519198706 }
2023-11-03T23:03:24.270Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:4 != serverEpoch:5, version { corfu_source_code_version: 101374867581944 } request_id: 139897 epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5439921292088289922 msb: -3658211955879097805 }
2023-11-03T23:03:24.412Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Reset sequencer server.
2023-11-03T23:03:24.421Z | INFO  |                   management-1 |   o.c.r.v.LayoutManagementView | reconfigureSequencerServers: Sequencer bootstrap successful.
2023-11-03T23:03:46.835Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T23:03:46.835Z | DEBUG |                    sequencer-0 |     o.c.i.SequencerServerCache | Invalidate sequencer cache. Trim mark: 146453
2023-11-03T23:03:46.850Z | INFO  |                    sequencer-0 |     o.c.i.SequencerServerCache | Invalidated entries 31106 addresses 16438
2023-11-03T23:03:49.259Z | DEBUG |                    sequencer-0 |          o.c.i.SequencerServer | ABORT[TXINFO[3f30](ts=Token(epoch=5, sequence=186613))] conflict-key[[21, 48, -58, -36, -61, -97, -55, -64]](ts=186615)
2023-11-03T23:03:54.775Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | trimCache: Starting cache eviction
2023-11-03T23:08:46.016Z | WARN  |                       worker-2 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 190953 priority: HIGH epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6347784624231268957 msb: 1243433971380473773 }
2023-11-03T23:08:46.016Z | WARN  |                       worker-1 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 188297 epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -8947914188916805772 msb: 4360955678790864274 }
2023-11-03T23:08:46.016Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 1005575 priority: HIGH epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6499233499813474205 msb: -1793980073519198706 }
2023-11-03T23:08:46.016Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 184026 epoch: 5 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5240855235616351294 msb: -3608357193028450794 }
2023-11-03T23:08:46.275Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 570365 priority: HIGH epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -7013365902369413755 msb: -6809408507477408826 }
2023-11-03T23:08:46.275Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 570366 priority: HIGH epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -7013365902369413755 msb: -6809408507477408826 }
2023-11-03T23:08:46.369Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 570367 priority: HIGH epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -7013365902369413755 msb: -6809408507477408826 }
2023-11-03T23:08:46.385Z | WARN  |                       worker-1 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 102703 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -7888978972253653946 msb: -9177541821296917627 }
2023-11-03T23:08:46.560Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 1375825 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5059752042437545570 msb: -3425700095174095993 }
2023-11-03T23:08:46.560Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 1375826 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5059752042437545570 msb: -3425700095174095993 }
2023-11-03T23:08:46.704Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 109426 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -8437841606932850693 msb: 5154657643867554180 }
2023-11-03T23:08:46.704Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 109427 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -8437841606932850693 msb: 5154657643867554180 }
2023-11-03T23:08:46.791Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 570368 priority: HIGH epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -7013365902369413755 msb: -6809408507477408826 }
2023-11-03T23:08:46.847Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 570369 priority: HIGH epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -7013365902369413755 msb: -6809408507477408826 }
2023-11-03T23:08:46.882Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 496876 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5070756238328018783 msb: -7358339483071525611 }
2023-11-03T23:08:46.914Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 1375828 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5059752042437545570 msb: -3425700095174095993 }
2023-11-03T23:08:46.918Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 109428 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -8437841606932850693 msb: 5154657643867554180 }
2023-11-03T23:08:46.983Z | WARN  |                       worker-0 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:5 != serverEpoch:6, version { corfu_source_code_version: 101374867581944 } request_id: 496877 epoch: 6 cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -5070756238328018783 msb: -7358339483071525611 }
